kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov,votes_jokowi,votes_prabowo,suara_sah,suara_tidak_sah,suara_total
930220,Kawagit,9302,Kabupaten Boven Digoel,93,Papua Selatan,437,50,487,7,494
930301,Obaa,9303,Kabupaten Mappi,93,Papua Selatan,17259,1522,18781,2491,21272
930302,Mambioman Bapai,9303,Kabupaten Mappi,93,Papua Selatan,4893,244,5137,214,5351
930303,Citak-Mitak,9303,Kabupaten Mappi,93,Papua Selatan,2280,221,2501,88,2589
930304,Edera,9303,Kabupaten Mappi,93,Papua Selatan,3142,300,3442,153,3595
930305,Haju,9303,Kabupaten Mappi,93,Papua Selatan,6287,170,6457,2,6459
930306,Assue,9303,Kabupaten Mappi,93,Papua Selatan,4829,598,5427,184,5611
930307,Kaibar,9303,Kabupaten Mappi,93,Papua Selatan,1408,14,1422,5,1427
930308,Passue,9303,Kabupaten Mappi,93,Papua Selatan,4002,262,4264,19,4283
930309,Minyamur,9303,Kabupaten Mappi,93,Papua Selatan,3515,167,3682,146,3828
930310,Venaha,9303,Kabupaten Mappi,93,Papua Selatan,1378,52,1430,14,1444
930311,Syahcame,9303,Kabupaten Mappi,93,Papua Selatan,1512,61,1573,43,1616
930312,Yakomi,9303,Kabupaten Mappi,93,Papua Selatan,1037,33,1070,19,1089
930313,Bamgi,9303,Kabupaten Mappi,93,Papua Selatan,1360,41,1401,33,1434
930314,Passue Bawah,9303,Kabupaten Mappi,93,Papua Selatan,1990,5,1995,0,1995
930315,Ti Zain,9303,Kabupaten Mappi,93,Papua Selatan,1608,34,1642,4,1646
940101,Nabire,9401,Kabupaten Nabire,94,Papua Tengah,19992,7331,27067,1160,24522
940102,Napan,9401,Kabupaten Nabire,94,Papua Tengah,1321,10,1331,0,1331
940103,Yaur,9401,Kabupaten Nabire,94,Papua Tengah,3782,1,3783,0,561
940104,Uwapa,9401,Kabupaten Nabire,94,Papua Tengah,3518,1361,4867,50,4859
940107,Makimi,9401,Kabupaten Nabire,94,Papua Tengah,4595,2265,6860,97,6950
940108,Teluk Umar,9401,Kabupaten Nabire,94,Papua Tengah,1146,15,1161,0,1161
940111,Wapoga,9401,Kabupaten Nabire,94,Papua Tengah,1625,2,1627,0,1627
940112,Nabire Barat,9401,Kabupaten Nabire,94,Papua Tengah,9675,4175,13871,767,12900
940113,Moora,9401,Kabupaten Nabire,94,Papua Tengah,2846,0,2846,0,2846
940114,Dipa,9401,Kabupaten Nabire,94,Papua Tengah,4450,2543,6331,0,6993
940115,Menou,9401,Kabupaten Nabire,94,Papua Tengah,5512,16,5345,0,4856
940201,Mulia,9402,Kabupaten Puncak Jaya,94,Papua Tengah,24868,0,24868,0,24868
940202,Ilu,9402,Kabupaten Puncak Jaya,94,Papua Tengah,12778,0,12778,0,12778
940203,Fawi,9402,Kabupaten Puncak Jaya,94,Papua Tengah,6101,0,6101,0,6101
940204,Mewoluk,9402,Kabupaten Puncak Jaya,94,Papua Tengah,6379,0,6379,0,6379
940205,Yamo,9402,Kabupaten Puncak Jaya,94,Papua Tengah,7400,0,7400,0,7400
940206,Nume,9402,Kabupaten Puncak Jaya,94,Papua Tengah,3336,0,3336,0,3336
940207,Torere,9402,Kabupaten Puncak Jaya,94,Papua Tengah,4541,0,4541,0,4541
940208,Tingginambut,9402,Kabupaten Puncak Jaya,94,Papua Tengah,7160,0,7160,0,7160
940209,Pagaleme,9402,Kabupaten Puncak Jaya,94,Papua Tengah,6569,0,6569,0,6569
940210,Gurage,9402,Kabupaten Puncak Jaya,94,Papua Tengah,5611,0,5611,0,5611
940211,Irimuli,9402,Kabupaten Puncak Jaya,94,Papua Tengah,5546,0,5546,0,5546
940212,Muara,9402,Kabupaten Puncak Jaya,94,Papua Tengah,6378,0,6378,0,6378
940213,Ilamburawi,9402,Kabupaten Puncak Jaya,94,Papua Tengah,2937,0,2937,0,2937
940214,Yambi,9402,Kabupaten Puncak Jaya,94,Papua Tengah,7449,0,7449,0,7449
940215,Lumo,9402,Kabupaten Puncak Jaya,94,Papua Tengah,5241,0,5241,0,5241
940216,Molanikime,9402,Kabupaten Puncak Jaya,94,Papua Tengah,3444,0,3444,0,3444
940217,Dokome,9402,Kabupaten Puncak Jaya,94,Papua Tengah,2544,0,2544,0,2544
940218,Kalome,9402,Kabupaten Puncak Jaya,94,Papua Tengah,8629,0,8629,0,8629
940219,Wanwi,9402,Kabupaten Puncak Jaya,94,Papua Tengah,6335,0,6335,0,6335
940220,Yamoneri,9402,Kabupaten Puncak Jaya,94,Papua Tengah,8955,0,8955,0,8955
940221,Waegi,9402,Kabupaten Puncak Jaya,94,Papua Tengah,9734,0,9734,0,9734
940222,Nioga,9402,Kabupaten Puncak Jaya,94,Papua Tengah,8061,0,8061,0,8061
940223,Gubume,9402,Kabupaten Puncak Jaya,94,Papua Tengah,7964,0,7964,0,7964
940224,Taganombak,9402,Kabupaten Puncak Jaya,94,Papua Tengah,5729,0,5729,0,5729
940225,Dagai,9402,Kabupaten Puncak Jaya,94,Papua Tengah,4219,0,4219,0,4219
940226,Kiyage,9402,Kabupaten Puncak Jaya,94,Papua Tengah,5763,0,5763,0,5763
940301,Paniai Timur,9403,Kabupaten Paniai,94,Papua Tengah,10525,6392,16917,0,16917
940302,Paniai Barat,9403,Kabupaten Paniai,94,Papua Tengah,3534,2973,6507,0,6507
940303,Aradide,9403,Kabupaten Paniai,94,Papua Tengah,3323,2006,5329,0,5329
940304,Bogabaida,9403,Kabupaten Paniai,94,Papua Tengah,3924,0,3924,0,3924
940305,Bibida,9403,Kabupaten Paniai,94,Papua Tengah,3119,0,3119,0,3119
940306,Dumadama,9403,Kabupaten Paniai,94,Papua Tengah,2168,0,2168,0,2168
940307,Siriwo,9403,Kabupaten Paniai,94,Papua Tengah,5037,0,5037,0,5037
940308,Kebo,9403,Kabupaten Paniai,94,Papua Tengah,5000,1690,6690,0,6690
940309,Yatamo,9403,Kabupaten Paniai,94,Papua Tengah,4766,0,4766,0,4766
940310,Ekadide,9403,Kabupaten Paniai,94,Papua Tengah,0,5330,5330,0,5330
940311,Wegee Muka,9403,Kabupaten Paniai,94,Papua Tengah,2205,3000,5205,0,5205
940312,Wegee Bino,9403,Kabupaten Paniai,94,Papua Tengah,3644,0,3644,0,3644
940313,Pugo Dagi,9403,Kabupaten Paniai,94,Papua Tengah,2323,1000,3323,0,3323
940314,Muye,9403,Kabupaten Paniai,94,Papua Tengah,2286,0,2286,0,2286
940315,Nakama,9403,Kabupaten Paniai,94,Papua Tengah,3369,0,3369,0,3369
940316,Teluk Deya,9403,Kabupaten Paniai,94,Papua Tengah,1915,1078,2993,0,2993
940317,Yagai,9403,Kabupaten Paniai,94,Papua Tengah,4300,1007,5307,0,5307
940318,Youtadi,9403,Kabupaten Paniai,94,Papua Tengah,700,1595,2295,0,2295
940319,Baya Biru,9403,Kabupaten Paniai,94,Papua Tengah,3787,0,3787,0,3787
940320,Deiyai Miyo,9403,Kabupaten Paniai,94,Papua Tengah,499,1076,1575,0,1575
940321,Dogomo,9403,Kabupaten Paniai,94,Papua Tengah,1776,0,1776,0,1776
940322,Aweida,9403,Kabupaten Paniai,94,Papua Tengah,1277,1022,2299,0,2299
940323,Topiyai,9403,Kabupaten Paniai,94,Papua Tengah,4061,0,4061,0,4061
940402,Agimuga,9404,Kabupaten Mimika,94,Papua Tengah,671,22,693,0,693
940403,Mimika Timur,9404,Kabupaten Mimika,94,Papua Tengah,2624,532,3285,450,3204
940404,Mimika Barat,9404,Kabupaten Mimika,94,Papua Tengah,863,38,980,15,996
940405,Jita,9404,Kabupaten Mimika,94,Papua Tengah,1257,41,1298,0,1298
940406,Jila,9404,Kabupaten Mimika,94,Papua Tengah,2708,0,2708,0,2708
940407,Mimika Timur Jauh,9404,Kabupaten Mimika,94,Papua Tengah,1803,143,1946,124,2070
940408,Mimika Tengah,9404,Kabupaten Mimika,94,Papua Tengah,1715,165,1880,59,1939
940409,Kuala Kencana,9404,Kabupaten Mimika,94,Papua Tengah,11271,2051,12905,394,8652
940410,Tembagapura,9404,Kabupaten Mimika,94,Papua Tengah,11576,2442,14133,204,8818
940411,Mimika Barat Jauh,9404,Kabupaten Mimika,94,Papua Tengah,1358,7,1365,9,1374
940412,Mimika Barat Tengah,9404,Kabupaten Mimika,94,Papua Tengah,1608,131,1649,57,1706
940414,Hoya,9404,Kabupaten Mimika,94,Papua Tengah,918,0,918,0,742
940415,Iwaka,9404,Kabupaten Mimika,94,Papua Tengah,4637,1611,6095,467,5522
940416,Wania,9404,Kabupaten Mimika,94,Papua Tengah,25078,8996,33579,1800,29531
940417,Amar,9404,Kabupaten Mimika,94,Papua Tengah,1417,10,1427,7,1431
940418,Alama,9404,Kabupaten Mimika,94,Papua Tengah,1867,12,1879,33,1877
940501,Ilaga,9405,Kabupaten Puncak,94,Papua Tengah,5749,0,5749,0,5749
940503,Beoga,9405,Kabupaten Puncak,94,Papua Tengah,8110,0,8110,0,8110
940505,Pogoma,9405,Kabupaten Puncak,94,Papua Tengah,4711,0,4711,0,4711
940506,Sinak,9405,Kabupaten Puncak,94,Papua Tengah,6876,0,6876,0,6876
940507,Agandugume,9405,Kabupaten Puncak,94,Papua Tengah,3631,0,3631,0,3631
940508,Gome,9405,Kabupaten Puncak,94,Papua Tengah,7990,0,7990,0,7990
940510,Beoga Barat,9405,Kabupaten Puncak,94,Papua Tengah,6485,0,6485,0,6485
940511,Beoga Timur,9405,Kabupaten Puncak,94,Papua Tengah,3827,0,3827,0,3827
940512,Ogamanim,9405,Kabupaten Puncak,94,Papua Tengah,5570,0,5570,0,5570
940513,Kembru,9405,Kabupaten Puncak,94,Papua Tengah,5506,0,5506,0,5506
940514,Bina,9405,Kabupaten Puncak,94,Papua Tengah,1219,0,1219,0,1219
940515,Sinak Barat,9405,Kabupaten Puncak,94,Papua Tengah,2727,0,2727,0,2727
940516,Mage'abume,9405,Kabupaten Puncak,94,Papua Tengah,6755,0,6755,0,6755
940517,Yugumuak,9405,Kabupaten Puncak,94,Papua Tengah,7355,0,7355,0,7355
940518,Ilaga Utara,9405,Kabupaten Puncak,94,Papua Tengah,6016,0,6016,0,6016
940519,Mabugi,9405,Kabupaten Puncak,94,Papua Tengah,3420,0,3420,0,3420
940520,Omukia,9405,Kabupaten Puncak,94,Papua Tengah,4502,0,4502,0,4502
940521,Lambewi,9405,Kabupaten Puncak,94,Papua Tengah,4417,0,4417,0,4417
940522,Oneri,9405,Kabupaten Puncak,94,Papua Tengah,2368,0,2368,0,2368
940523,Amungkalpia,9405,Kabupaten Puncak,94,Papua Tengah,3982,0,3982,0,3982
940524,Gome Utara,9405,Kabupaten Puncak,94,Papua Tengah,2323,0,2323,0,2323
940525,Erelmakawia,9405,Kabupaten Puncak,94,Papua Tengah,2565,0,2565,0,2565
940601,Kamu,9406,Kabupaten Dogiyai,94,Papua Tengah,4989,3587,8576,6,8481
940602,Mapia,9406,Kabupaten Dogiyai,94,Papua Tengah,3992,422,4414,12,4414
940603,Piyaiye,9406,Kabupaten Dogiyai,94,Papua Tengah,4801,0,4803,0,4803
940604,Kamu Utara,9406,Kabupaten Dogiyai,94,Papua Tengah,6637,3831,10468,6,9347
940605,Sukikai Selatan,9406,Kabupaten Dogiyai,94,Papua Tengah,2514,0,2714,0,2714
940606,Mapia Barat,9406,Kabupaten Dogiyai,94,Papua Tengah,1580,1859,3439,0,3439
940607,Kamu Selatan,9406,Kabupaten Dogiyai,94,Papua Tengah,5516,989,6505,11,7519
940608,Kamu Timur,9406,Kabupaten Dogiyai,94,Papua Tengah,4492,0,4492,0,4492
940609,Mapia Tengah,9406,Kabupaten Dogiyai,94,Papua Tengah,5552,1742,7277,0,7279
940610,Dogiyai,9406,Kabupaten Dogiyai,94,Papua Tengah,9164,1787,10951,156,10951
940701,Sugapa,9407,Kabupaten Intan Jaya,94,Papua Tengah,20615,0,20615,0,20615
940702,Homeyo,9407,Kabupaten Intan Jaya,94,Papua Tengah,10142,7100,17242,0,17242
940703,Wandai,9407,Kabupaten Intan Jaya,94,Papua Tengah,8000,1119,9119,0,9119
940704,Biandoga,9407,Kabupaten Intan Jaya,94,Papua Tengah,15498,0,15498,0,15498
940705,Agisiga,9407,Kabupaten Intan Jaya,94,Papua Tengah,5847,3000,8847,0,8847
940706,Hitadipa,9407,Kabupaten Intan Jaya,94,Papua Tengah,11938,0,11938,0,11938
940707,Ugimba,9407,Kabupaten Intan Jaya,94,Papua Tengah,1134,0,1134,0,1134
940708,Tomosiga,9407,Kabupaten Intan Jaya,94,Papua Tengah,800,92,892,0,892
940801,Tigi,9408,Kabupaten Deiyai,94,Papua Tengah,11837,3884,14621,5,14441
940802,Tigi Timur,9408,Kabupaten Deiyai,94,Papua Tengah,9928,200,7736,30,10128
940804,Tigi Barat,9408,Kabupaten Deiyai,94,Papua Tengah,461,2690,3151,0,3151
940805,Kapiraya,9408,Kabupaten Deiyai,94,Papua Tengah,2816,0,2816,0,2816
950104,Hubikosi,9501,Kabupaten Jayawijaya,95,Papua Pegunungan,5521,0,5521,0,5521
950112,Trikora,9501,Kabupaten Jayawijaya,95,Papua Pegunungan,2016,0,2016,0,2016
950115,Wouma,9501,Kabupaten Jayawijaya,95,Papua Pegunungan,6600,48,6648,0,6648
950116,Hubikiak,9501,Kabupaten Jayawijaya,95,Papua Pegunungan,9489,79,9568,1,9569
950117,Ibele,9501,Kabupaten Jayawijaya,95,Papua Pegunungan,4546,0,4546,0,4546
950123,Libarek,9501,Kabupaten Jayawijaya,95,Papua Pegunungan,2726,0,2726,0,2726
950124,Wadangku,9501,Kabupaten Jayawijaya,95,Papua Pegunungan,3503,0,3503,0,3503
950135,Welesi,9501,Kabupaten Jayawijaya,95,Papua Pegunungan,5460,24,5484,0,5484
950139,Wame,9501,Kabupaten Jayawijaya,95,Papua Pegunungan,2552,0,2552,0,2552
950201,Oksibil,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,6273,206,6437,22,6509
950202,Kiwirok,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,2890,0,2890,0,2890
950203,Okbibab,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,2484,0,2484,1,2485
950204,Iwur,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,3735,0,3735,0,3735
950205,Batom,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,2990,0,2990,0,2990
950206,Borme,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,5730,0,5730,0,5888
950207,Kiwirok Timur,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,2161,113,2274,0,2274
950208,Aboy,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1618,4,1622,12,1622
950209,Pepera,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1838,1,1839,0,1839
950210,Bime,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,6486,0,6486,5,6486
950211,Alemsom,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,3625,0,3625,0,3720
950212,Okbape,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1743,0,1743,0,1743
950213,Kalomdol,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1914,276,2190,3,2193
950214,Oksop,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,3675,1,3676,0,3676
950215,Serambakon,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,2807,18,2825,0,2825
950216,Ok Aom,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1522,0,1522,0,1522
950217,Kawor,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,2976,0,2976,0,2976
950218,Awinbon,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1735,0,1735,0,1735
950219,Tarup,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1869,0,1665,13,1869
950220,Okhika,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1868,0,1868,0,1868
950221,Oksamol,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1719,501,2220,0,2228
950222,Oklip,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1846,9,1855,0,1905
950223,Okbemtau,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,2837,0,2837,0,2837
950224,Oksebang,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1988,0,1988,0,1992
950225,Okbab,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,4719,0,5319,262,5179
950226,Batani,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,3695,0,3695,0,3695
950227,Weime,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,4331,0,4331,0,4331
950228,Murkim,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1092,0,1092,0,1092
950229,Mofinop,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1161,0,1161,0,1161
950230,Jetfa,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,2867,0,2867,0,2867
950231,Teiraplu,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,2186,0,2186,42,2236
950232,Eipumek,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,5714,0,5710,0,5710
950233,Pamek,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,3442,0,3442,0,3442
950234,Nongme,9502,Kabupaten Pegunungan Bintang,95,Papua Pegunungan,1704,1036,2740,0,2740
950301,Kurima,9503,Kabupaten Yahukimo,95,Papua Pegunungan,13096,0,13096,0,13096
950302,Anggruk,9503,Kabupaten Yahukimo,95,Papua Pegunungan,3460,0,3460,0,3460
950303,Ninia,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4354,0,4354,0,4354
950304,Silimo,9503,Kabupaten Yahukimo,95,Papua Pegunungan,11914,0,11914,0,11914
950305,Samenage,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4912,0,4912,0,4912
950306,Nalca,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5780,0,5780,0,5780
950307,Dekai,9503,Kabupaten Yahukimo,95,Papua Pegunungan,9261,95,9356,0,9356
950308,Obio,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6353,0,6353,0,6353
950309,Suru Suru,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4295,0,4295,0,4295
950310,Wusama,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6909,0,6909,0,6909
950311,Amuma,9503,Kabupaten Yahukimo,95,Papua Pegunungan,7957,0,7957,0,7957
950312,Musaik,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6064,0,6064,0,6064
950313,Pasema,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5173,0,5173,0,5173
950314,Hogio,9503,Kabupaten Yahukimo,95,Papua Pegunungan,3355,0,3355,0,3355
950315,Mugi,9503,Kabupaten Yahukimo,95,Papua Pegunungan,7016,0,7016,0,7016
950316,Soba,9503,Kabupaten Yahukimo,95,Papua Pegunungan,3484,0,3484,0,3484
950317,Werima,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5775,0,5775,0,5775
950318,Tangma,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6262,0,6262,0,6262
950319,Ukha,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5660,0,5660,0,5660
950320,Panggema,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6544,0,6544,0,6544
950321,Kosarek,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4994,0,4994,0,4994
950322,Nipsan,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4076,0,4076,0,4076
950323,Ubahak,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4857,5361,10218,0,10218
950324,Pronggoli,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6250,0,6250,0,6250
950325,Walma,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5647,0,5647,0,5647
950326,Yahuliambut,9503,Kabupaten Yahukimo,95,Papua Pegunungan,3968,0,3968,0,3968
950327,Hereapini,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6612,0,6612,0,6612
950328,Ubalihi,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6379,0,6379,0,6379
950329,Talambo,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4281,0,4281,0,4281
950330,Puldama,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5611,0,5611,0,5611
950331,Endomen,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5131,0,5131,0,5131
950332,Kona,9503,Kabupaten Yahukimo,95,Papua Pegunungan,2524,0,2524,0,2524
950333,Dirwemna,9503,Kabupaten Yahukimo,95,Papua Pegunungan,3429,0,3429,0,3429
950334,Holuwon,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4808,0,4808,0,4808
950335,Lolat,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5673,0,5673,0,5673
950336,Soloikma,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6528,0,6528,0,6528
950337,Sela,9503,Kabupaten Yahukimo,95,Papua Pegunungan,9589,0,9589,0,9589
950338,Korupun,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6148,0,6148,0,6148
950339,Langda,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5572,0,5572,0,5572
950340,Bomela,9503,Kabupaten Yahukimo,95,Papua Pegunungan,3870,0,3870,0,3870
950341,Suntamon,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4489,0,4489,0,4489
950342,Seradala,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5469,0,5469,0,5469
950343,Sobaham,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5703,0,5703,0,5703
950344,Kabianggama,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4382,0,4382,0,4382
950345,Kwelamdua,9503,Kabupaten Yahukimo,95,Papua Pegunungan,6426,0,6426,0,6426
950346,Kwikma,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4806,0,4806,0,4806
950347,Hilipuk,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5452,0,5452,0,5452
950348,Duram,9503,Kabupaten Yahukimo,95,Papua Pegunungan,3288,0,3288,0,3288
950349,Yogosem,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4639,0,4639,0,4639
950350,Kayo,9503,Kabupaten Yahukimo,95,Papua Pegunungan,4290,0,4290,0,4290
950351,Sumo,9503,Kabupaten Yahukimo,95,Papua Pegunungan,5314,0,5314,0,5314
950401,Karubaga,9504,Kabupaten Tolikara,95,Papua Pegunungan,17582,0,17582,0,17582
950402,Bokondini,9504,Kabupaten Tolikara,95,Papua Pegunungan,4664,0,4664,0,4664
950403,Kanggime,9504,Kabupaten Tolikara,95,Papua Pegunungan,13494,0,13494,0,13494
950404,Kembu,9504,Kabupaten Tolikara,95,Papua Pegunungan,7734,0,7734,0,7734
950405,Goyage,9504,Kabupaten Tolikara,95,Papua Pegunungan,9308,0,9308,0,9308
950406,Wunim,9504,Kabupaten Tolikara,95,Papua Pegunungan,5594,0,5594,0,5594
950407,Wina,9504,Kabupaten Tolikara,95,Papua Pegunungan,4961,0,4961,0,4961
950408,Umagi,9504,Kabupaten Tolikara,95,Papua Pegunungan,5961,0,5961,0,5961
950409,Panaga,9504,Kabupaten Tolikara,95,Papua Pegunungan,4291,0,4291,0,4291
950410,Woniki,9504,Kabupaten Tolikara,95,Papua Pegunungan,4196,0,4196,0,4196
950411,Kubu,9504,Kabupaten Tolikara,95,Papua Pegunungan,3322,0,3322,0,3322
950412,Konda/Kondaga,9504,Kabupaten Tolikara,95,Papua Pegunungan,5200,0,5200,0,5200
950413,Nelawi,9504,Kabupaten Tolikara,95,Papua Pegunungan,6778,0,6778,0,6778
950414,Kuari,9504,Kabupaten Tolikara,95,Papua Pegunungan,7007,0,7007,0,7007
950415,Bokoneri,9504,Kabupaten Tolikara,95,Papua Pegunungan,6000,0,6000,0,6000
950416,Bewani,9504,Kabupaten Tolikara,95,Papua Pegunungan,3386,0,3386,0,3386
950417,Nabunage,9504,Kabupaten Tolikara,95,Papua Pegunungan,6579,0,6579,0,6579
950418,Gilubandu,9504,Kabupaten Tolikara,95,Papua Pegunungan,4910,0,4910,0,4910
950419,Nunggawi,9504,Kabupaten Tolikara,95,Papua Pegunungan,11439,0,11439,0,11439
950420,Gundagi,9504,Kabupaten Tolikara,95,Papua Pegunungan,5094,0,5094,0,5094
950421,Numba,9504,Kabupaten Tolikara,95,Papua Pegunungan,4600,0,4600,0,4600
950422,Timori,9504,Kabupaten Tolikara,95,Papua Pegunungan,4193,0,4193,0,4193
950423,Dundu,9504,Kabupaten Tolikara,95,Papua Pegunungan,3915,0,3915,0,3915
950424,Geya,9504,Kabupaten Tolikara,95,Papua Pegunungan,5271,0,5271,0,5271
950425,Egiam,9504,Kabupaten Tolikara,95,Papua Pegunungan,3171,0,3171,0,3171
950426,Poganeri,9504,Kabupaten Tolikara,95,Papua Pegunungan,7294,233,7527,0,7527
950427,Kamboneri,9504,Kabupaten Tolikara,95,Papua Pegunungan,1785,0,1785,0,1785
950428,Airgaram,9504,Kabupaten Tolikara,95,Papua Pegunungan,3763,0,3763,0,3763
950429,Wari/Taiyeve II,9504,Kabupaten Tolikara,95,Papua Pegunungan,3100,0,3100,0,3100
950430,Dow,9504,Kabupaten Tolikara,95,Papua Pegunungan,3207,0,3207,0,3207
950431,Tagineri,9504,Kabupaten Tolikara,95,Papua Pegunungan,2145,0,2145,0,2145
950432,Yuneri,9504,Kabupaten Tolikara,95,Papua Pegunungan,6762,0,6762,0,6762
950433,Wakuwo,9504,Kabupaten Tolikara,95,Papua Pegunungan,6036,0,6036,0,6036
950434,Gika,9504,Kabupaten Tolikara,95,Papua Pegunungan,3423,0,3423,0,3423
950435,Telenggeme,9504,Kabupaten Tolikara,95,Papua Pegunungan,3296,0,3296,0,3296
950436,Anawi,9504,Kabupaten Tolikara,95,Papua Pegunungan,2798,0,2798,0,2798
950437,Wenam,9504,Kabupaten Tolikara,95,Papua Pegunungan,3362,0,3362,0,3362
950438,Wugi,9504,Kabupaten Tolikara,95,Papua Pegunungan,3370,0,3370,0,3370
950439,Danime,9504,Kabupaten Tolikara,95,Papua Pegunungan,618,0,618,0,618
950440,Tagime,9504,Kabupaten Tolikara,95,Papua Pegunungan,1996,0,1996,0,1996
950441,Kai,9504,Kabupaten Tolikara,95,Papua Pegunungan,3584,0,3584,0,3584
950442,Aweku,9504,Kabupaten Tolikara,95,Papua Pegunungan,2038,0,2038,0,2038
950443,Bogonuk,9504,Kabupaten Tolikara,95,Papua Pegunungan,4053,0,4053,0,4053
950444,Li Anogomma,9504,Kabupaten Tolikara,95,Papua Pegunungan,3999,0,3999,0,3999
950445,Biuk,9504,Kabupaten Tolikara,95,Papua Pegunungan,3713,0,3713,0,3713
950446,Yuko,9504,Kabupaten Tolikara,95,Papua Pegunungan,1540,0,1540,0,1540
950501,Kobakma,9505,Kabupaten Mamberamo Tengah,95,Papua Pegunungan,10011,0,10011,0,10011
950502,Kelila,9505,Kabupaten Mamberamo Tengah,95,Papua Pegunungan,11897,0,11897,0,11897
950503,Eragayam,9505,Kabupaten Mamberamo Tengah,95,Papua Pegunungan,6599,0,6599,0,6599
950504,Megambilis,9505,Kabupaten Mamberamo Tengah,95,Papua Pegunungan,2500,0,2500,0,2500
950505,Ilugwa,9505,Kabupaten Mamberamo Tengah,95,Papua Pegunungan,6585,0,6585,0,6585
950601,Elelim,9506,Kabupaten Yalimo,95,Papua Pegunungan,13176,0,13176,0,13176
